book_id,chapter,verse,text_bas,text_en
43,8,47,"Yésu a kal bo le: “Me nkal yaga bé maliga le, ilole Abraham a ngwéé, me bé niñ.”","Who of YOU convicts me of sin? If I speak truth, why is it YOU do not believe me?"
43,8,48,"Ha nyen ba bi bada ngok inyu leñ nye yo, ndi Yésu a solop, a nyodi mu témpel.","He that is from God listens to the sayings of God. This is why YOU do not listen, because YOU are not from God.”"
43,8,5,"To ibale me nlama kéés mut, mbagi yem i yé maliga inyule me ta bé metama, ndi Tata nu a bi ep me a yé lôñni me.","they said to him: “Teacher, this woman has been caught in the act of committing adultery."
43,8,6,I yé ki ntilga ikété Mbén nan le: ‘Mbôgi i bôt iba i yé maliga.’,"In the Law Moses prescribed for us to stone such sort of women. What, really, do you say?”"
43,8,7,"Men me mbok mbôgi inyu memede, yak Tata nu a bi ep me a mbok mbôgi inyu yem.”","Of course, they were saying this to put him to the test, in order to have something with which to accuse him. But Jesus bent down and began to write with his finger in the ground."
43,8,8,"Ha nyen ba bi kal nye le: “Isoñ a yé hee?” Yésu a timbhe le: “Ni nyi bé me, ni nyi bé to Tata wem. Ibale ni yik me, ki ni nyi yak Tata wem.”","When they persisted in asking him, he straightened up and said to them: “Let the one of YOU that is sinless be the first to throw a stone at her.”"
43,8,9,A bi pot bibañga bini i homa minkuu mi makébla mi bééne ngéda a bé niiga i témpel. Ndi mut to wada a bi gwel bé nye inyule ngeñ yé i bé ngi kola.,And bending over again he kept on writing in the ground.
43,9,1,"Kiki a bé tagbe, a tehe mut wada nu a bi gwéé ndim.",Now as he was passing along he saw a man blind from birth.
43,9,10,Ha nyen ba bi bat nye le: “Lelaa ni mis moñ ma nyibla?”,"Consequently they began to say to him: “How, then, were your eyes opened?”"
43,9,11,"A timbhe le: “I mut ba nsébél le Yésu a mbôô biték, a hoo me gwo i mis, a kal me le: ‘Ke nogop i Silôam.’ Jon me bak me ke, me nogop, me kahal tehna.”","He answered: “The man called Jesus made a clay and smeared it on my eyes and said to me, ‘Go to Siloam and wash.’ I therefore went and washed and gained sight.”"
43,9,12,Ha nyen ba bi kal nye le: “Hee i mut nu a yé?” A kal le: “Me nyi bé.”,At this they said to him: “Where is that man?” He said: “I do not know.”
43,9,13,Ba kena i mut a bé ndim yak Farisai.,They led the once-blind man himself to the Pharisees.
43,9,14,"Ndi i kel Yésu a bi bôô biték, a yibil ki mis ma mut nu, i bi kwo le hala a bé kel Sabat.",Incidentally it was Sabbath on the day that Jesus made the clay and opened his eyes.
43,9,15,"Jon lini lisañ, yak Farisai i bôdôl bat i mut nu lelaa a bi tehna. A kal bo le: “A bak a hoo me biték i mis, me ke me nogop, jon me ntehna.”","This time, therefore, the Pharisees also took up asking him how he gained sight. He said to them: “He put a clay upon my eyes, and I washed and have sight.”"
43,9,16,Farisai ihogi i bôdôl kal le: “I mut nunu a ta bé mut Nyambe inyule a noñ bé mbén Sabat.” Bape ba kalak le: “Lelaa mut nu a yé mboñbéba a nla boñ i nya biyimbne ini?” Ha nyen mbagla i bi kwo ipôla yap.,"Therefore some of the Pharisees began to say: “This is not a man from God, because he does not observe the Sabbath.” Others began to say: “How can a man that is a sinner perform signs of that sort?” So there was a division among them."
43,9,17,"Ba témb ki ba kal mut a bé ndim le: “Kii u nkal inyu yé, hala kiki mis moñ mon a nyibil?” I mut nu a kal le: “A yé mpôdôl.”","Hence they said to the blind man again: “What do you say about him, seeing that he opened your eyes?” The man said: “He is a prophet.”"
43,9,18,"Ndi Lôk Yuda i bé hémle bé le i mut nu a bé ndim ndi a yik tehna, letee ba sébél bagwal ba mut a bé tehna nano.","However, the Jews did not believe concerning him that he had been blind and had gained sight, until they called the parents of the man that gained sight."
43,9,19,"Ba bat bo le: “Baa i man nan ni nkal le a bi gwéé ndim, nye nunu? Lelaa ni a ntehna nano?”","And they asked them: “Is this YOUR son who YOU say was born blind? How, then, is it he sees at present?”"
43,9,2,"Banigil bé ba bat nye le: “A Rabi, njee a bi boñ béba ndi i mut nunu a gwéé ndim, nyemede tole bagwal bé?”","And his disciples asked him: “Rabbi, who sinned, this man or his parents, so that he was born blind?”"
43,9,20,"Bagwal bé ba timbhe le: “Di nyi le man wés nunu, di nyi ki le a bi gwéé ndim.",Then in answer his parents said: “We know that this is our son and that he was born blind.
43,9,21,"Ndi kii i ntagbe le nano a ntehna, di nyi bé; too njee a nyibil nye mis, di nyi bé. Jon bada nye. A yé nnañak mut. Nyemede a kal bé.”","But how it is he now sees we do not know, or who opened his eyes we do not know. ASK him. He is of age. He must speak for himself.”"
43,9,22,"Bagwal bé ba bi pot i mam mana inyule ba bé kon Lôk Yuda woñi; inyule Lôk Yuda i bi mal nôgla le nu ni nu a’ kal le Yésu a yé Kristô, ba mpémés nye i ntôñ.","His parents said these things because they were in fear of the Jews, for the Jews had already come to an agreement that, if anyone confessed him as Christ, he should get expelled from the synagogue."
43,9,23,Inyu hala nyen bagwal bé ba bi kal le: “A yé nnañak. Bada nyemede.”,This is why his parents said: “He is of age. QUESTION him.”
43,9,24,"Inyu ngélé i nyônôs iba, ba témb ba sébél i mut nu a bé ndim, ba kal nye le: “Ti Nyambe lipém; di nyi le i mut nu a yé mboñbéba.”",Therefore a second time they called the man that had been blind and said to him: “Give glory to God; we know that this man is a sinner.”
43,9,25,"A timbhe le: “Too a yé mboñbéba, me nyi bé. Jam me nyi li yé le me bé ndim, ndi nano me nla tehna.”","In turn he answered: “Whether he is a sinner I do not know. One thing I do know, that, whereas I was blind, I see at present.”"
43,9,26,Ha nyen ba bi kal nye le: “Kii a mboñ we? Lelaa a nyibil we mis?”,Therefore they said to him: “What did he do to you? How did he open your eyes?”
43,9,27,"A timbhe bo le: “Me bôdôl bañ kal bé i jam lini len, ndi ni ñemble bé. Inyuki ni nsômbôl ki nok jo? Baa yak bé ni ngwés yila banigil bé?”","He answered them: “I told YOU already, and yet YOU did not listen. Why do YOU want to hear it again? YOU do not want to become his disciples also, do YOU?”"
43,9,28,"Ha nyen ba pôdôs nye ni diyana le: “Wen u yé nnigil nu mut nu, ndi bés di yé banigil ba Môsi.","At this they reviled him and said: “You are a disciple of that man, but we are disciples of Moses."
43,9,29,"Di nyi le Nyambe a bi pôdôs Môsi, ndi inyu mut nunu, di nyi bé hee a nlôl.”","We know that God has spoken to Moses; but as for this man, we do not know where he is from.”"
43,9,3,"Yésu a timbhe le: “To i mut nunu, to bagwal bé ba bi boñ bé béba, ndi hala a nti njel le bôt ba tehe minson mi Nyambe inyu yé.","Jesus answered: “Neither this man sinned nor his parents, but it was in order that the works of God might be made manifest in his case."
43,9,30,"Mut a timbhe bo le: “Hala a yé yaga hélha jam le ni nyi bé hee a nlôl, ndi ki le nyen a nyibil me mis.","In answer the man said to them: “This certainly is a marvel, that YOU do not know where he is from, and yet he opened my eyes."
43,9,31,"Di nyi le Nyambe a ñemble bé baboñbéba, ndi ibale mut a nkon Nyambe woñi, a boñok ki sômbôl yé, a ñemble i mut nu.","We know that God does not listen to sinners, but if anyone is God-fearing and does his will, he listens to this one."
43,9,32,"Ibôdôl kôba, mut a ma nok bé le ba nyibil mis ma mut nu a bi gwéé ndim.",From of old it has never been heard that anyone opened the eyes of one born blind.
43,9,33,"Ibale i mut nunu a bak bé mut Nyambe, ki a bak bé le a boñ jam jo ki jo.”","If this man were not from God, he could do nothing at all.”"
43,9,34,"Ba timbhe, ba kal nye le: “U bi gwééne wensôna ikété béba, ndi u nyéñ niiga bés?” Ha nyen ba bi leñ nye i mbégdé!","In answer they said to him: “You were altogether born in sins, and yet are you teaching us?” And they threw him out!"
43,9,35,"Yésu a nok le ba nleñ nye i mbégdé; kiki a mboma nye, a kal le: “Baa u nhémle Man mut?”","Jesus heard that they had thrown him out, and, on finding him, he said: “Are you putting faith in the Son of man?”"
43,9,36,"Mut a timbhe le: “A Nwet, njee nu inyu boñ le me hémle nye?”","The man answered: “And who is he, sir, that I may put faith in him?”"
43,9,37,"Yésu a timbhe nye le: “U mal tehe nye; ni maliga, nyen a yé i pôdôs we.”","Jesus said to him: “You have seen him and, besides, he that is speaking with you is that one.”"
43,9,38,"A kal le: “A Nwet, me nhémle yaga nye.” I mbus, a ti nye lipém.","Then he said: “I do put faith in him, Lord.” And he did obeisance to him."
43,9,39,"Ha nyen Yésu a bi kal le: “Inyu bikééhene bini nyen me bi lo munu nkoñ ’isi, le i bôt ba ntehna bé, ba tehna; ndi i bôt ba ntehna ba kwo ndim.”",And Jesus said: “For this judgment I came into this world: that those not seeing might see and those seeing might become blind.”
43,9,4,"Di nlama boñ minson mi Nu a bi ep me ngéda kel i ngi yii; inyule ngéda u w’a sude, mut to wada a’ la ha bé sal.",We must work the works of him that sent me while it is day; the night is coming when no man can work.
43,9,40,"Kiki Farisai i i bé lôñni Yésu i nok nye a mpot i mam mana, i kal nye le: “Bés di ta bé ndim, hala bé?”","Those of the Pharisees who were with him heard these things, and they said to him: “We are not blind also, are we?”"
43,9,41,"Yésu a kal bo le: “Ibale ni bak ndim, ki ni gwé bé béba. Ndi nano kiki ni nkal le: ‘Di ntehna.’ Jon béba nan i yii i ngii nan.”","Jesus said to them: “If YOU were blind, YOU would have no sin. But now YOU say, ‘We see.’ YOUR sin remains.”"
43,9,5,"Ntel wonsôna me yé munu nkoñ ’isi, men me yé mapubi ma nkoñ ’isi.”","As long as I am in the world, I am the world’s light.”"
43,9,6,"I ngéda a bi mal pot i mam mana, a tjôle matai ’isi, a bôô biték lôñni matai mé, a hoo nye gwo i mis,","After he said these things, he spit on the ground and made a clay with the saliva, and put his clay upon the man’s eyes"
43,9,7,"a kal nye le: “Ke nogop i titimba i Silôam” (hala a nkobla le “Ñomok”). Ha nyen mut a bi ke, a nogop, a lo a ntehna.","and said to him: “Go wash in the pool of Siloam” (which is translated ‘Sent forth’). And so he went off and washed, and came back seeing."
43,9,8,"I mbus, bôt ba libôk ni ba ba bé yi nye kiki mut njagi ba bôdôl kal le: “I mut nunu nyen a bééna lem i yén inyu yagal, hala bé?”","Therefore the neighbors and those who formerly used to see he was a beggar began to say: “This is the man that used to sit and beg, is it not?”"
43,9,9,Bahogi ba bé kal le: “Nye nu.” Bape ba kalak le: “To! A mpôna ndik nye.” Ndi mut nyemede a kalak ndik le: “Me nu.”,"Some would say: “This is he.” Others would say: “Not at all, but he is like him.” The man would say: “I am he.”"
44,1,1,"A Téôfilô, ikété kaat yem bisu, me bi toñol mam momasôna Yésu a bi boñ ni niiga","The first account, O Theophilus, I composed about all the things Jesus started both to do and to teach,"
44,1,10,"Ba kida ba mbéñge ngii kiki a bé ke, kunda yada, bôt iba ba hééba bipuba bi mambot ba telep bo ipañ,","And as they were gazing into the sky while he was on his way, also, look! two men in white garments stood alongside them,"
44,1,11,"ba kal bo le: “A bôt ba Galiléa, inyuki ni nkida ni mbéñge ngii? I Yésu nunu Nyambe a nyoñ i ngii, a yék bé, kiki ni ntehe nye a nke i ngii, hala ki nyen a ntémb a lo.”","and they said: “Men of Galilee, why do YOU stand looking into the sky? This Jesus who was received up from YOU into the sky will come thus in the same manner as YOU have beheld him going into the sky.”"
44,1,12,"I mbus ha, ba témb i Yérusalem, ba nyodi i hikôa ba nsébél le Hikôa Ôlivé, hi hi yé bebee ni Yérusalem, ntel liké li kel Sabat.","Then they returned to Jerusalem from a mountain called the Mount of Olives, which is near Jerusalem, being a sabbath day’s journey away."
44,1,13,"Kiki ba mpam, ba bet i tuñ ngii, i homa ba bé yééne. Ba bé Pétrô lôñni Yôhanes, Yakôbô, Andréa, Filipô, Tômas, Bartôlôméô, Matéô, Yakôbô man Alféô, Simôn mut makénd lôñni Yuda man Yakôbô.","So, when they had entered, they went up into the upper chamber, where they were staying, Peter as well as John and James and Andrew, Philip and Thomas, Bartholomew and Matthew, James the son of Alphaeus and Simon the zealous one, and Judas the son of James."
44,1,14,"Bobasôna ba bé téñbe ikété masoohe ni ñem wada, lôñni bôda bahogi, ni Maria nyañ Yésu, ni lôknyañ.","With one accord all these were persisting in prayer, together with some women and Mary the mother of Jesus and with his brothers."
44,1,15,"Mu dilo di nyen Pétrô a bi telep ipôla lôk kéé (nsoñgi wonsôna u bôt u bé mbôgôl ni môm ima), a kal le:",Now during these days Peter rose up in the midst of the brothers and said (the crowd of persons was all together about one hundred and twenty):
44,1,16,"“A lôk kéé, i bé béda le tilna i yon; tilna mbuu mpubi u bi bôk pot ni njel David inyu Yuda, nu a bé ñéga bôt ba bi gwel Yésu.","“Men, brothers, it was necessary for the scripture to be fulfilled, which the holy spirit spoke beforehand by David’s mouth about Judas, who became a guide to those who arrested Jesus,"
44,1,17,"Inyule a bé wada ikété yés, a yoñ ki ngaba munu nson unu.",because he had been numbered among us and he obtained a share in this ministry.
44,1,18,"(Nlélém mut won u bi somb wom ni nsaa u ngitelepsép, a kwo, ño u bôgôk, nyuu yé i bôô, minla nwé nwominsôna mi kôba ’isi.","(This very man, therefore, purchased a field with the wages for unrighteousness, and pitching head foremost he noisily burst in his midst and all his intestines were poured out."
44,1,19,"Bôt ba Yérusalem bobasôna ba nyi jam li, kayéle ba sébél i wom u ni hop wap le Akeldama, hala wee “Wom Matjél.”)","It also became known to all the inhabitants of Jerusalem, so that that field was called in their language Akeldama, that is, Field of Blood.)"
44,1,2,"letee ni kel Nyambe a bi yoñ nye i ngii, a ma mal ti baôma a bi pohol biniigana ni njel mbuu mpubi.","until the day that he was taken up, after he had given commandment through holy spirit to the apostles whom he chose."
44,1,20,"Inyule i yé ntilga ikété kaat Tjémbi le: ‘Liyééne jé li yila kiki ñoñ, mut a yén ha bañ mu kel to yada,’ ni le: ‘Yak nson wé u ntééda, mut numpe a yoñ wo.’","For it is written in the book of Psalms, ‘Let his lodging place become desolate, and let there be no dweller in it,’ and, ‘His office of oversight let someone else take.’"
44,1,21,"Jon i mbéda le ikété bôt ba bé kiha ni bés ngéda yosôna Nwet Yésu a bé gwel minson nwé ipôla yés,","It is therefore necessary that of the men that assembled with us during all the time in which the Lord Jesus went in and out among us,"
44,1,22,"ibôdôl ngéda Yôhanes a bi sôble nye, letee ni kel ba bi yoñ bés nye, a bet i ngii, a nlama ba wada ikété bôt ba bi tehe bitugne bi Yésu kiki bés.”","starting with his baptism by John and until the day he was received up from us, one of these men should become a witness with us of his resurrection.”"
44,1,23,"Ha nyen ba bi yoñ bôt iba, Yôsep nu ba nsébél le Barsabas, nu a bééna ki jôl le Yustô, lôñni Matias.","So they put up two, Joseph called Barsabbas, who was surnamed Justus, and Matthias."
44,1,24,"I mbus, ba soohe, ba kal le: “We, a Yéhôva, wen u nyi miñem mi bôt bobasôna; ipôla bôt bana bo iba, unda nu u mpohol","And they prayed and said: “You, O Jehovah, who know the hearts of all, designate which one of these two men you have chosen,"
44,1,25,"le a yoñ nson unu lôñni libak li ñôma, li Yuda a bi tjél, a noñ yé njel.”","to take the place of this ministry and apostleship, from which Judas deviated to go to his own place.”"
44,1,26,"Ha nyen ba leñ mbam, mbam i kwél Matias, a kôndba mu nsoñgi u jôm li baôma ni wada.","So they cast lots over them, and the lot fell upon Matthias; and he was reckoned along with the eleven apostles."
44,1,3,"I mbus le a bi nok ndutu, a pémél bo ngandak ngélé, inyu boñ le ba yi ibabé pééna le a yé toi i niñ. Ba tehe nye môm ma-na ma dilo, a pôdôs ki bo inyu Ane Nyambe.","To these also by many positive proofs he showed himself alive after he had suffered, being seen by them throughout forty days and telling the things about the kingdom of God."
44,1,4,"I ngéda a bi kodba lôñni bo, a kal bo le: “Ni nyodi bañ i Yérusalem, ndi ni kônde bem jam Tata a bi bôn, li ni bi nôgôl i meeni;","And while he was meeting with them he gave them the orders: “Do not withdraw from Jerusalem, but keep waiting for what the Father has promised, about which YOU heard from me;"
44,1,5,"inyule ni maliga, Yôhanes a bi sôble ni malép; ndi mbus ndék dilo, n’a sôblana ni mbuu mpubi.”","because John, indeed, baptized with water, but YOU will be baptized in holy spirit not many days after this.”"
44,1,6,"Jon ngéda ba bi témb ba kodba, ba bat nye le: “A Nwet, baa munu ngéda ini nyen u ntimbhene Israel ane?”","When, now, they had assembled, they went asking him: “Lord, are you restoring the kingdom to Israel at this time?”"
44,1,7,A kal bo le: “Ni gwé bé le ni yi mangéda to bikék Tata a bi bii isi énél yé nyemede.,He said to them: “It does not belong to YOU to get knowledge of the times or seasons which the Father has placed in his own jurisdiction;
44,1,8,"Ndi n’a kôhna ngui ngéda mbuu mpubi w’a lo i ngii nan, ha nyen n’a ba mbôgi yem i Yérusalem, i Yudéa yosôna ni i Samaria, letee ni masuk ma hisi.”","but YOU will receive power when the holy spirit arrives upon YOU, and YOU will be witnesses of me both in Jerusalem and in all Judea and Samaria and to the most distant part of the earth.”"
44,1,9,"Kiki a mal pot i mam mana, Nyambe a yoñ nye i ngii, ba béñgege; i mbus, ond i hô nye, ba la ha bé ki tehe nye.","And after he had said these things, while they were looking on, he was lifted up and a cloud caught him up from their vision."
44,10,1,"Mut wada ba nsébél le Kornéliô a bé i Kaisaréa, a bak ñane bisônda ikété ntôñ bisônda ba bé sébél le ntôñ bisônda u Italia.","Now in Caesarea there was a certain man named Cornelius, an army officer of the Italian band, as it was called,"
44,10,10,"Ndi njal i gwel nye bañga bañga, a bana ngôñ i je. Kiki ba bé lamb bijek, a tehe yiinda,","But he became very hungry and wanted to eat. While they were preparing, he fell into a trance"
44,10,11,"a tehe ki ngii i nyibla, yom kiki soso libadô i sôhôk ’isi wengoñle ba gwé yo munu masuk mé mo ma-na;",and beheld heaven opened and some sort of vessel descending like a great linen sheet being let down by its four extremities upon the earth;
44,10,12,"mintén mi binuga nwominsôna mi mi gwé makôô ma-na, ni binuga bi ñôdba ’isi lôñni dinuni di ngii bi bé mukété.",and in it there were all sorts of four-footed creatures and creeping things of the earth and birds of heaven.
44,10,13,"Ha nyen kiñ i kal nye le: “A Pétrô, telep, nol, u je!”","And a voice came to him: “Rise, Peter, slaughter and eat!”"
44,10,14,"Ndi Pétrô a kal le: “To, a Nwet, inyule me ma je bé me yom mahindi, to yom nyega.”","But Peter said: “Not at all, Lord, because never have I eaten anything defiled and unclean.”"
44,10,15,"Kiñ i témb i pôdôs nye inyu ngélé i nyônôs iba le: “I gwom Nyambe a mpubus, waa sébél gwo le mahindi.”","And the voice spoke again to him, the second time: “You stop calling defiled the things God has cleansed.”"
44,10,16,"Hala a témb a bôña inyu ngélé i nyônôs aa; ndi kunda yada i mbus ha, i yom i, i yôña i ngii.","This occurred a third time, and immediately the vessel was taken up into heaven."
44,10,17,"Pétrô a yégle a téé, a bak nhelek, a badbaga kii yiinda a ntip tehe i nkobla; ha nyen i bôt Kornéliô a bi ep ba bat hee ndap Simôn i yéne, ba telep ha i nwemel.","Now while Peter was in great perplexity inwardly over what the vision he had seen might mean, look! the men dispatched by Cornelius had made inquiries for Simon’s house and stood there at the gate."
44,10,18,"Ba sébél, ba bat nwet ndap too Simôn nu ba nsébél le Pétrô a yé ha.",And they called out and inquired whether Simon who was surnamed Peter was being entertained there.
44,10,19,"Kiki Pétrô a bé a ngi hegek pék inyu nok yiinda, mbuu u kal nye le: “Nun-ki, bôt baa ba nyéñ we.","As Peter was going over in his mind about the vision, the spirit said: “Look! Three men are seeking you."
44,10,2,"A bé kon Nyambe woñi, a béghak nye ni lihaa jé jolisôna, a tinak ki bôt ngandak makébla ma konangoo, a soohege ki Nyambe ngéda yosôna.","a devout man and one fearing God together with all his household, and he made many gifts of mercy to the people and made supplication to God continually."
44,10,20,"Jon, telep, sôs, ke lôñni bo ibabé pééna yo ki yo inyule men me ñom bo.”","However, rise, go downstairs and be on your way with them, not doubting at all, because I have dispatched them.”"
44,10,21,"Ha nyen Pétrô a bi sôs i boma i bôt ba, a kal le: “Me nunu, men ni yé i yéñ. Kii i nlona bé hana?”",So Peter went downstairs to the men and said: “Look! I am the one YOU are seeking. What is the cause for which YOU are present?”
44,10,22,"Ba kal le: “Ñane bisônda le Kornéliô, mut telepsép nu a nkon Nyambe woñi, a ban-ga ki jôl lilam ikété litén li Lôk Yuda jolisôna, nyen Nyambe a bi ti biniigana ni njel añgel ipubi le a ep bôt inyu yéñ we le u lo i ndap yé, kayéle a emble i jam u gwé i kal.”","They said: “Cornelius, an army officer, a man righteous and fearing God and well reported by the whole nation of the Jews, was given divine instructions by a holy angel to send for you to come to his house and to hear the things you have to say.”"
44,10,23,"Jon Pétrô a bi jubus bo, a legee ki bo. I kel i bé noñ ha, a telep, a ke ni bo, yak lôk kéé i i bi lôl i Yôpé i ke lôñni nye.","Therefore he invited them in and entertained them. The next day he rose and went off with them, and some of the brothers that were from Joppa went with him."
44,10,24,"I kel i bé noñ, a jôp i Kaisaréa. Ni maliga, Kornéliô a bé bem bo, a bi kot yak bôt bé ba lihaa ni mawanda mé ma ñem nyuu.","On the day after that he entered into Caesarea. Cornelius, of course, was expecting them and had called together his relatives and intimate friends."
44,10,25,"Kiki Pétrô a nlo, Kornéliô a tehe nye, a kwo i makôô mé, a ti nye lipém.","As Peter entered, Cornelius met him, fell down at his feet and did obeisance to him."
44,10,26,"Ndi Pétrô a téé nye, a kal le: “Telep, ngo yak me me yé ndik mut binam.”","But Peter lifted him up, saying: “Rise; I myself am also a man.”"
44,10,27,"Kiki Pétrô a bé kwel ni nye, a jôp, a koba ngandak bôt i kôdi.","And as he conversed with him he went in and found many people assembled,"
44,10,28,"A kal bo le: “Bébomede ni nyi loñge le i ta bé man Lôk Yuda kunde i bana maada tole i kôôge bebee ni mut loñ ipe, ndi Nyambe a ñéba me le me nlama bé sébél mut to wada le mahindi tole nyega.",and he said to them: “YOU well know how unlawful it is for a Jew to join himself to or approach a man of another race; and yet God has shown me I should call no man defiled or unclean.
44,10,29,"Jon kiki ni nsébél me, me nlo ngi pééna yo ki yo. Kala ni me inyuki ni nsébél me.”","Hence I came, really without objection, when I was sent for. Therefore I inquire the reason that YOU have sent for me.”"
44,10,3,"Jam kiki bo ngeñ aa i kôkôa, ikété yiinda, a tibil tehe añgel Nyambe i njôp i nyeni, i kal le: “A Kornéliô!”",Just about the ninth hour of the day he saw plainly in a vision an angel of God come in to him and say to him: “Cornelius!”
44,10,30,"I mbus, Kornéliô a kal le: “Hala a yé dilo dina len, i nlélém ngeñ unu, me bé soohe i ndap yem i ngeñ aa i kôkôa; kunda yada, mut wada lôñni mambot ma mbai a telep me bisu,","Accordingly Cornelius said: “Four days ago counting from this hour I was praying in my house at the ninth hour, when, look! a man in bright raiment stood before me"
44,10,31,"a kal le: ‘A Kornéliô, Nyambe a neebe masoohe moñ, a bigda ki makébla moñ ma konangoo.","and said, ‘Cornelius, your prayer has been favorably heard and your gifts of mercy have been remembered before God."
44,10,32,"Jon, ep bôt i Yôpé i sébél Simôn, nu ba nsébél ki le Pétrô. Ntibil bikôp le Simôn a nleege i mut nu i ndap yé, yon i yé bebee ni tuye.’","Send, therefore, to Joppa and call for Simon, who is surnamed Peter. This man is being entertained in the house of Simon, a tanner, by the sea.’"
44,10,33,"I nlélém ngéda, me ep le ba sébél we, yak we u mboñ loñge kiki u nlo. Jon nano, bésbobasôna di yé hana i bisu bi Nyambe inyu emble mam momasôna Yéhôva a nti we oda le u pot.”","Therefore I at once sent to you, and you did well in coming here. And so at this time we are all present before God to hear all the things you have been commanded by Jehovah to say.”"
44,10,34,"Ha nyen Pétrô a bi bôdôl pot, a kal le: “Nano me nyi toi le Nyambe a ntodol bé mut,","At this Peter opened his mouth and said: “For a certainty I perceive that God is not partial,"
44,10,35,"ndi ikété biloñ gwobisôna, i mut a nkon nye woñi, a boñok ki mam ma téé sép, nyen a nlémél nye.",but in every nation the man that fears him and works righteousness is acceptable to him.
44,10,36,"A bi ômle bon ba Israel nwin, hala kiki a bi añle bo ñañ nlam u nsañ ni njel Yésu Kristô, nyen a yé Nwet nu bôt bobasôna.",He sent out the word to the sons of Israel to declare to them the good news of peace through Jesus Christ: this One is Lord of all others.
44,10,37,"Bébobasôna ni nyi i mam ma bi pôda i Yudéa yosôna, ibôdôl i Galiléa i mbus likalô li Yôhanes inyu sôble:","YOU know the subject that was talked about throughout the whole of Judea, starting from Galilee after the baptism that John preached,"
44,10,38,"Inyu Yésu nu a bé mut Nasaret, lelaa Nyambe a bi hoo nye ni mbuu mpubi lôñni lipémba, ni kiki a bi ke mu loñ yosôna, a boñok loñge, a boñok ki le i bôt bobasôna Nsohop a ntééñga ba témbna mbôô wap, inyule Nyambe a bé lôñni nye.","namely, Jesus who was from Nazareth, how God anointed him with holy spirit and power, and he went through the land doing good and healing all those oppressed by the Devil; because God was with him."
44,10,39,"Di yé mbôgi i mam momasôna a bi boñ ikété minkoñ mi Lôk Yuda ni i Yérusalem; ndi ba bi péni nye i kék, ba nol nye.",And we are witnesses of all the things he did both in the country of the Jews and in Jerusalem; but they also did away with him by hanging him on a stake.
44,10,4,"Kornéliô a bok yo mis, a kon woñi, a kal le: “Kii, a Nwet?” I timbhe nye le: “Nyambe a neebe masoohe moñ, a mbigda ki makébla moñ ma konangoo.","The man gazed at him and, becoming frightened, said: “What is it, Lord?” He said to him: “Your prayers and gifts of mercy have ascended as a remembrance before God."
44,10,40,"Nyambe a tugul nye i hilo hi nyônôs aa, a boñ ki le a nene i mis ma bôt,","God raised this One up on the third day and granted him to become manifest,"
44,10,41,"ha i mis ma bôt bobasôna bé, ndi i mis ma bôt ba mbôgi Nyambe a bi téé i bisu bi ngéda, inyu bés ba di bi je, di nyo ki lôñni nye i mbus bitugne gwé ikété bawoga.","not to all the people, but to witnesses appointed beforehand by God, to us, who ate and drank with him after his rising from the dead."
44,10,42,"A bi ti ki bés oda le di tééne bôt bobasôna likalô, di bok ki mbôgi i nya i yôni le nyen Nyambe a ntéé le a ba nkéés nu bayômi ni bawoga.","Also, he ordered us to preach to the people and to give a thorough witness that this is the One decreed by God to be judge of the living and the dead."
44,10,43,"Inyu yé nyen bapôdôl bobasôna ba mbok mbôgi, le i mut a nhémle nye a kôhna nwéhél i bibéba gwé i jôl jé.”","To him all the prophets bear witness, that everyone putting faith in him gets forgiveness of sins through his name.”"
44,10,44,"I ngéda Pétrô a bé a ngi podok, mbuu mpubi u lo i ngii bôt bobasôna ba bé emble bañga i Nyambe.",While Peter was yet speaking about these matters the holy spirit fell upon all those hearing the word.
44,10,45,"Yak minkweebaga mi bahémle mi mi bi lo ni Pétrô mi hel, inyule mbuu mpubi Nyambe a nti yañga u bi kôba Yak i ngii bôt ba matén,","And the faithful ones that had come with Peter who were of those circumcised were amazed, because the free gift of the holy spirit was being poured out also upon people of the nations."
44,10,46,"inyule ba bi nok bo ba mpot dilémb dipe, ba béghak Nyambe. Ha nyen Pétrô a timbhe le:",For they heard them speaking with tongues and magnifying God. Then Peter responded:
44,10,47,"“Baa mut a nla sôña le ba sôblana bañ ikété malép, hala kiki yak bo ba nkôhna mbuu mpubi kiki bés?”",“Can anyone forbid water so that these might not be baptized who have received the holy spirit even as we have?”
44,10,48,"Ha nyen a bi ti oda le ba kôhna sôble i jôl li Yésu Kristô. I mbus, ba soohe nye le a yén ndék dilo.",With that he commanded them to be baptized in the name of Jesus Christ. Then they requested him to remain for some days.
44,10,5,"Jon nano, ep bôt i Yôpé i sébél mut wada nu jôl jé le Simôn, nyen ba nsébél ki le Pétrô.",So now send men to Joppa and summon a certain Simon who is surnamed Peter.
44,10,6,"Ntibil bikôp le Simôn a nleege nye i nyeni, nyen a gwé ndap i yé ipañ tuye.”","This man is being entertained by a certain Simon, a tanner, who has a house by the sea.”"
44,10,7,"Kiki añgel i bé pôdôs nye i nke, a sébél bagwélél bé iba, lôñni sônda yada i i nkon Nyambe woñi mukété bôt ba bé gwélél nye nson,","As soon as the angel that spoke to him had left, he called two of his house servants and a devout soldier from among those who were in constant attendance upon him,"
